"","LibID","Library","SECTION","MONTH","YEAR","BibsAdded","ItemsAdded","CATEGORY","SUBCATEGORY"
"301","PC","Prairie State College -- Library","m","January",2011,,127,"PERIODICALS","PERIODICALS"
"302","PC","Prairie State College -- Library","total","January",2011,120,391,"TOTAL","TOTAL"
"303","PC","Prairie State College -- Library","f","January",2011,,5,"FICTION","FICTION"
"304","PC","Prairie State College -- Library","j","January",2011,,30,"JUVENILE","JUVENILE"
"305","PC","Prairie State College -- Library","x","January",2011,,8,"OUTREACH","OUTREACH"
"306","PC","Prairie State College -- Library","il","January",2011,,1,"ILL RECEIVED","ILL RECEIVED"
"307","PF","Park Forest Public Library","jn","January",2011,,156,"JUVENILE","JUVENILE NEW"
"308","PF","Park Forest Public Library","j","January",2011,19,114,"JUVENILE","JUVENILE"
"309","PF","Park Forest Public Library","total","January",2011,75,296,"TOTAL","TOTAL"
"310","PF","Park Forest Public Library","an","January",2011,,318,"ADULT","ADULT NEW"
"311","PH","Palos Heights Public Library","total","January",2011,28,598,"TOTAL","TOTAL"
"312","PH","Palos Heights Public Library","j","January",2011,24,436,"JUVENILE","JUVENILE"
"313","PP","Palos Park Public Library","jn","January",2011,,10,"JUVENILE","JUVENILE NEW"
"314","PP","Palos Park Public Library","j","January",2011,,9,"JUVENILE","JUVENILE"
"315","PP","Palos Park Public Library","il","January",2011,,1,"ILL RECEIVED","ILL RECEIVED"
"316","PP","Palos Park Public Library","total","January",2011,5,115,"TOTAL","TOTAL"
"317","PP","Palos Park Public Library","an","January",2011,,111,"ADULT","ADULT NEW"
"318","PS","University Park Public Library District","jn","January",2011,,5,"JUVENILE","JUVENILE NEW"
"319","PS","University Park Public Library District","total","January",2011,3,73,"TOTAL","TOTAL"
"320","PS","University Park Public Library District","an","January",2011,,15,"ADULT","ADULT NEW"
"321","PS","University Park Public Library District","j","January",2011,1,7,"JUVENILE","JUVENILE"
"322","PT","Prairie Trails Public Library District","y","January",2011,,21,"YOUNG ADULT","YOUNG ADULT"
"323","PT","Prairie Trails Public Library District","a","January",2011,,164,"ADULT","ADULT"
"324","PT","Prairie Trails Public Library District","total","January",2011,43,182,"TOTAL","TOTAL"
"325","PT","Prairie Trails Public Library District","j","January",2011,25,31,"JUVENILE","JUVENILE"
"326","PT","Prairie Trails Public Library District","j","January",2011,25,28,"JUVENILE","JUVENILE"
"327","RD","Riverdale Public Library District","j","January",2011,9,70,"JUVENILE","JUVENILE"
"328","RD","Riverdale Public Library District","total","January",2011,10,143,"TOTAL","TOTAL"
"329","RD","Riverdale Public Library District","an","January",2011,,38,"ADULT","ADULT NEW"
"330","RD","Riverdale Public Library District","il","January",2011,,2,"ILL RECEIVED","ILL RECEIVED"
"331","RF","River Forest Public Library","total","January",2011,54,208,"TOTAL","TOTAL"
"332","RF","River Forest Public Library","j","January",2011,7,82,"JUVENILE","JUVENILE"
"333","RF","River Forest Public Library","j","January",2011,7,39,"JUVENILE","JUVENILE"
"334","RF","River Forest Public Library","a","January",2011,,262,"ADULT","ADULT"
"335","RG","River Grove Public Library District","total","January",2011,23,184,"TOTAL","TOTAL"
"336","RG","River Grove Public Library District","jn","January",2011,,26,"JUVENILE","JUVENILE NEW"
"337","RG","River Grove Public Library District","an","January",2011,,170,"ADULT","ADULT NEW"
"338","RG","River Grove Public Library District","j","January",2011,6,17,"JUVENILE","JUVENILE"
"339","RP","Richton Park Public Library District","j","January",2011,58,286,"JUVENILE","JUVENILE"
"340","RP","Richton Park Public Library District","jd","January",2011,,4,"JUVENILE","JUVENILE DISPLAY"
"341","RP","Richton Park Public Library District","total","January",2011,58,429,"TOTAL","TOTAL"
"342","RP","Richton Park Public Library District","an","January",2011,,14,"ADULT","ADULT NEW"
"343","RS","Riverside Public Library","il","January",2011,,16,"ILL RECEIVED","ILL RECEIVED"
"344","RS","Riverside Public Library","jv","January",2011,,10,"JUVENILE","JUVENILE VIDEO"
"345","RS","Riverside Public Library","jn","January",2011,,126,"JUVENILE","JUVENILE NEW"
"346","RS","Riverside Public Library","j","January",2011,19,42,"JUVENILE","JUVENILE"
"347","RS","Riverside Public Library","ad","January",2011,,8,"ADULT","ADULT DISPLAY"
"348","RS","Riverside Public Library","an","January",2011,,174,"ADULT","ADULT NEW"
"349","RS","Riverside Public Library","anv","January",2011,,10,"ADULT","ADULT NEW AUDIO VISUAL"
"350","RS","Riverside Public Library","jnv","January",2011,,36,"JUVENILE","JUVENILE NEW AUDIO VISUAL"
"351","RS","Riverside Public Library","total","January",2011,31,200,"TOTAL","TOTAL"
"352","RS","Riverside Public Library","v","January",2011,,21,"ADULT","AUDIO VISUAL"
"353","SA","Summit Public Library District","j","January",2011,1,13,"JUVENILE","JUVENILE"
"354","SA","Summit Public Library District","total","January",2011,11,167,"TOTAL","TOTAL"
"355","SA","Summit Public Library District","an","January",2011,,29,"ADULT","ADULT NEW"
"356","SF","Stickney-Forest View Public Library District","total","January",2011,11,208,"TOTAL","TOTAL"
"357","SF","Stickney-Forest View Public Library District","j","January",2011,13,81,"JUVENILE","JUVENILE"
"358","SF","Stickney-Forest View Public Library District","an","January",2011,,53,"ADULT","ADULT NEW"
"359","SF","Stickney-Forest View Public Library District","jn","January",2011,,111,"JUVENILE","JUVENILE NEW"
"360","SH","South Holland Public Library","j","January",2011,9,105,"JUVENILE","JUVENILE"
"361","SH","South Holland Public Library","total","January",2011,51,287,"TOTAL","TOTAL"
"362","SH","South Holland Public Library","an","January",2011,,272,"ADULT","ADULT NEW"
"363","SP","Schiller Park Public Library","jn","January",2011,,155,"JUVENILE","JUVENILE NEW"
"364","SP","Schiller Park Public Library","an","January",2011,,133,"ADULT","ADULT NEW"
"365","SP","Schiller Park Public Library","j","January",2011,30,,"JUVENILE","JUVENILE"
"366","SP","Schiller Park Public Library","total","January",2011,8,152,"TOTAL","TOTAL"
"367","ST","Steger-South Chicago Heights Public Library District","a","January",2011,,75,"ADULT","ADULT"
"368","ST","Steger-South Chicago Heights Public Library District","total","January",2011,26,79,"TOTAL","TOTAL"
"369","ST","Steger-South Chicago Heights Public Library District","j","January",2011,27,80,"JUVENILE","JUVENILE"
"370","ST","Steger-South Chicago Heights Public Library District","j","January",2011,27,119,"JUVENILE","JUVENILE"
"371","SV","Nancy L. McConathy Public Library District","j","January",2011,,19,"JUVENILE","JUVENILE"
"372","SV","Nancy L. McConathy Public Library District","total","January",2011,,26,"TOTAL","TOTAL"
"373","TB","Tinley Park Public Library -- Bookmobile","j","January",2011,,125,"JUVENILE","JUVENILE"
"374","TB","Tinley Park Public Library -- Bookmobile","total","January",2011,60,93,"TOTAL","TOTAL"
"375","TF","Thomas Ford Memorial Library","an","January",2011,,244,"ADULT","ADULT NEW"
"376","TF","Thomas Ford Memorial Library","total","January",2011,11,348,"TOTAL","TOTAL"
"377","TF","Thomas Ford Memorial Library","j","January",2011,15,331,"JUVENILE","JUVENILE"
"378","TF","Thomas Ford Memorial Library","ad","January",2011,,1,"ADULT","ADULT DISPLAY"
"379","TH","Thornton Public Library","total","January",2011,,33,"TOTAL","TOTAL"
"380","TH","Thornton Public Library","j","January",2011,1,6,"JUVENILE","JUVENILE"
"381","TH","Thornton Public Library","a","January",2011,,27,"ADULT","ADULT"
"382","TP","Tinley Park Public Library","jd","January",2011,,1,"JUVENILE","JUVENILE DISPLAY"
"383","TP","Tinley Park Public Library","total","January",2011,266,749,"TOTAL","TOTAL"
"384","TP","Tinley Park Public Library","il","January",2011,,19,"ILL RECEIVED","ILL RECEIVED"
"385","TP","Tinley Park Public Library","a","January",2011,,342,"ADULT","ADULT"
"386","TP","Tinley Park Public Library","j","January",2011,72,76,"JUVENILE","JUVENILE"
"387","TP","Tinley Park Public Library","j","January",2011,72,464,"JUVENILE","JUVENILE"
"388","TP","Tinley Park Public Library","jn","January",2011,,8,"JUVENILE","JUVENILE NEW"
"389","TT","South Suburban College -- Learning Resources Center","il","January",2011,,1,"ILL RECEIVED","ILL RECEIVED"
"390","TT","South Suburban College -- Learning Resources Center","r","January",2011,,6,"RESERVE","RESERVE"
"391","TT","South Suburban College -- Learning Resources Center","total","January",2011,1,2,"TOTAL","TOTAL"
"392","WC","Westchester Public Library","j","January",2011,,27,"JUVENILE","JUVENILE"
"393","WC","Westchester Public Library","jn","January",2011,,1,"JUVENILE","JUVENILE NEW"
"394","WC","Westchester Public Library","an","January",2011,,38,"ADULT","ADULT NEW"
"395","WC","Westchester Public Library","total","January",2011,10,456,"TOTAL","TOTAL"
"396","WM","Westmont Public Library","j","January",2011,73,80,"JUVENILE","JUVENILE"
"397","WM","Westmont Public Library","an","January",2011,,399,"ADULT","ADULT NEW"
"398","WM","Westmont Public Library","jn","January",2011,,246,"JUVENILE","JUVENILE NEW"
"399","WM","Westmont Public Library","total","January",2011,139,414,"TOTAL","TOTAL"
"400","WO","Worth Public Library District","an","January",2011,,204,"ADULT","ADULT NEW"
"401","WO","Worth Public Library District","jn","January",2011,,74,"JUVENILE","JUVENILE NEW"
"402","WO","Worth Public Library District","j","January",2011,21,46,"JUVENILE","JUVENILE"
"403","WO","Worth Public Library District","total","January",2011,84,136,"TOTAL","TOTAL"
"404","WR","Woodridge Public Library","l","January",2011,,2,"FOREIGN LANGUAGE","FOREIGN LANGUAGE"
"405","WR","Woodridge Public Library","il","January",2011,,112,"ILL RECEIVED","ILL RECEIVED"
"406","WR","Woodridge Public Library","jl","January",2011,,19,"JUVENILE","JUV FOREIGN LANG"
"407","WR","Woodridge Public Library","rt","January",2011,,17,,
"408","WR","Woodridge Public Library","an","January",2011,,374,"ADULT","ADULT NEW"
"409","WR","Woodridge Public Library","j","January",2011,129,769,"JUVENILE","JUVENILE"
"410","WR","Woodridge Public Library","yn","January",2011,,53,"YOUNG ADULT","YOUNG ADULT NEW"
"411","WR","Woodridge Public Library","rd","January",2011,,3,"UNKNOWN","UNKNOWN"
"412","WR","Woodridge Public Library","y","January",2011,,33,"YOUNG ADULT","YOUNG ADULT"
"413","WR","Woodridge Public Library","rj","January",2011,,3,"CAREER","CAREER"
"414","WR","Woodridge Public Library","ad","January",2011,,2,"ADULT","ADULT DISPLAY"
"415","WR","Woodridge Public Library","total","January",2011,167,699,"TOTAL","TOTAL"
"416","AD","Acorn Public Library District","jn","February",2011,,37,"JUVENILE","JUVENILE NEW"
"417","AD","Acorn Public Library District","j","February",2011,8,33,"JUVENILE","JUVENILE"
"418","AD","Acorn Public Library District","il","February",2011,,18,"ILL RECEIVED","ILL RECEIVED"
"419","AD","Acorn Public Library District","total","February",2011,56,310,"TOTAL","TOTAL"
"420","AD","Acorn Public Library District","an","February",2011,,118,"ADULT","ADULT NEW"
"421","AM","Alsip-Merrionette Park Public Library District","total","February",2011,186,666,"TOTAL","TOTAL"
"422","AM","Alsip-Merrionette Park Public Library District","j","February",2011,46,8,"JUVENILE","JUVENILE"
"423","AM","Alsip-Merrionette Park Public Library District","a","February",2011,,141,"ADULT","ADULT"
"424","AM","Alsip-Merrionette Park Public Library District","j","February",2011,46,356,"JUVENILE","JUVENILE"
"425","BC","Beecher Community Library District","jp","February",2011,,4,"JUVENILE","JUV PAPERBACKS"
"426","BC","Beecher Community Library District","j","February",2011,1,50,"JUVENILE","JUVENILE"
"427","BC","Beecher Community Library District","total","February",2011,1,92,"TOTAL","TOTAL"
"428","BF","Brookfield Public Library","jm","February",2011,,4,"JUVENILE","JUV PERIODICALS"
"429","BF","Brookfield Public Library","js","February",2011,,9,"PARENT TEACHER","PARENT TEACHER"
"430","BF","Brookfield Public Library","total","February",2011,70,34,"TOTAL","TOTAL"
"431","BF","Brookfield Public Library","j","February",2011,38,8,"JUVENILE","JUVENILE"
"432","BF","Brookfield Public Library","a","February",2011,,322,"ADULT","ADULT"
"433","BF","Brookfield Public Library","ym","February",2011,,2,"YOUNG ADULT","YOUNG ADULT PERIODICALS"
"434","BF","Brookfield Public Library","j","February",2011,38,178,"JUVENILE","JUVENILE"
"435","BF","Brookfield Public Library","m","February",2011,,235,"PERIODICALS","PERIODICALS"
"436","BF","Brookfield Public Library","y","February",2011,,53,"YOUNG ADULT","YOUNG ADULT"
"437","BF","Brookfield Public Library","y","February",2011,,2,"YOUNG ADULT","YOUNG ADULT"
"438","BI","Blue Island Public Library","an","February",2011,,79,"ADULT","ADULT NEW"
"439","BI","Blue Island Public Library","total","February",2011,156,442,"TOTAL","TOTAL"
"440","BI","Blue Island Public Library","j","February",2011,54,285,"JUVENILE","JUVENILE"
"441","BK","Berkeley Public Library","total","February",2011,6,61,"TOTAL","TOTAL"
"442","BK","Berkeley Public Library","j","February",2011,3,6,"JUVENILE","JUVENILE"
"443","BK","Berkeley Public Library","j","February",2011,3,48,"JUVENILE","JUVENILE"
"444","BK","Berkeley Public Library","a","February",2011,,147,"ADULT","ADULT"
"445","BP","Bedford Park Public Library District","total","February",2011,6,117,"TOTAL","TOTAL"
"446","BP","Bedford Park Public Library District","il","February",2011,,1,"ILL RECEIVED","ILL RECEIVED"
"447","BP","Bedford Park Public Library District","j","February",2011,6,45,"JUVENILE","JUVENILE"
"448","BP","Bedford Park Public Library District","an","February",2011,,2,"ADULT","ADULT NEW"
"449","BR","Broadview Public Library District","j","February",2011,4,55,"JUVENILE","JUVENILE"
"450","BR","Broadview Public Library District","total","February",2011,15,273,"TOTAL","TOTAL"
"451","BR","Broadview Public Library District","a","February",2011,,1,"ADULT","ADULT"
"452","BV","Bridgeview Public Library","total","February",2011,16,23,"TOTAL","TOTAL"
"453","BV","Bridgeview Public Library","y","February",2011,,2,"YOUNG ADULT","YOUNG ADULT"
"454","BV","Bridgeview Public Library","v","February",2011,,12,"ADULT","AUDIO VISUAL"
"455","BV","Bridgeview Public Library","m","February",2011,,108,"PERIODICALS","PERIODICALS"
"456","BV","Bridgeview Public Library","ym","February",2011,,10,"YOUNG ADULT","YOUNG ADULT PERIODICALS"
"457","BV","Bridgeview Public Library","jm","February",2011,,7,"JUVENILE","JUV PERIODICALS"
"458","BV","Bridgeview Public Library","j","February",2011,25,66,"JUVENILE","JUVENILE"
"459","BV","Bridgeview Public Library","l","February",2011,,22,"FOREIGN LANGUAGE","FOREIGN LANGUAGE"
"460","BV","Bridgeview Public Library","r","February",2011,,1,"RESERVE","RESERVE"
"461","BV","Bridgeview Public Library","il","February",2011,,14,"ILL RECEIVED","ILL RECEIVED"
"462","BV","Bridgeview Public Library","y","February",2011,,44,"YOUNG ADULT","YOUNG ADULT"
"463","BV","Bridgeview Public Library","a","February",2011,,88,"ADULT","ADULT"
"464","BV","Bridgeview Public Library","j","February",2011,25,5,"JUVENILE","JUVENILE"
"465","BW","Bellwood Public Library","total","February",2011,14,389,"TOTAL","TOTAL"
"466","BW","Bellwood Public Library","an","February",2011,,104,"ADULT","ADULT NEW"
"467","BW","Bellwood Public Library","j","February",2011,5,93,"JUVENILE","JUVENILE"
"468","BY","Berwyn Public Library","total","February",2011,119,438,"TOTAL","TOTAL"
"469","BY","Berwyn Public Library","an","February",2011,,316,"ADULT","ADULT NEW"
"470","BY","Berwyn Public Library","jn","February",2011,,1,"JUVENILE","JUVENILE NEW"
"471","BY","Berwyn Public Library","j","February",2011,7,193,"JUVENILE","JUVENILE"
"472","CA","Calumet Park Public Library","j","February",2011,,51,"JUVENILE","JUVENILE"
"473","CA","Calumet Park Public Library","total","February",2011,,113,"TOTAL","TOTAL"
"474","CC","Calumet City Public Library","j","February",2011,58,558,"JUVENILE","JUVENILE"
"475","CC","Calumet City Public Library","jn","February",2011,,2,"JUVENILE","JUVENILE NEW"
"476","CC","Calumet City Public Library","total","February",2011,44,728,"TOTAL","TOTAL"
"477","CC","Calumet City Public Library","an","February",2011,,10,"ADULT","ADULT NEW"
"478","CH","Chicago Heights Public Library","y","February",2011,,6,"YOUNG ADULT","YOUNG ADULT"
"479","CH","Chicago Heights Public Library","an","February",2011,,46,"ADULT","ADULT NEW"
"480","CH","Chicago Heights Public Library","j","February",2011,89,332,"JUVENILE","JUVENILE"
"481","CH","Chicago Heights Public Library","total","February",2011,17,72,"TOTAL","TOTAL"
"482","CI","Cicero Public Library","an","February",2011,,99,"ADULT","ADULT NEW"
"483","CI","Cicero Public Library","total","February",2011,96,750,"TOTAL","TOTAL"
"484","CI","Cicero Public Library","j","February",2011,67,473,"JUVENILE","JUVENILE"
"485","CN","Clarendon Hills Public Library","a","February",2011,,167,"ADULT","ADULT"
"486","CN","Clarendon Hills Public Library","j","February",2011,2,53,"JUVENILE","JUVENILE"
"487","CN","Clarendon Hills Public Library","total","February",2011,,133,"TOTAL","TOTAL"
